1025,Kalmistu,59.39189266,24.70847448
1026,Rahumäe,59.3886983,24.70486998
1027,Rahumäe,59.38864122,24.70379531
1028,Näituse,59.38568726,24.71223378
1029,Näituse,59.38530787,24.71101172
1030,Risti,59.39104944,24.72156977
1031,Risti,59.3926128,24.72377088
1032,Risti,59.39198231,24.72088434
1033,Kirde,59.38974262,24.71098179
1034,Kirde,59.38976172,24.710771
1035,Liiva,59.38828376,24.71925668
1036,Liiva,59.38822631,24.71826998
1037,Liiva jaam,59.38691679,24.71806652
1038,Liiva jaam,59.38707025,24.71791136
1039,Värava,59.38507894,24.71762323
1040,Värava,59.38434417,24.71737907
1041,Kalmu,59.37561627,24.72597326
1042,Kalmu,59.37557435,24.72706195
1043,Liiva kalmistu,59.37588842,24.73354569
1044,Liiva kalmistu,59.3758776,24.7338764
1045,Raku,59.37626653,24.74294462
1046,Raku,59.3762071,24.74392848
1047,Kaarla,59.36749053,24.75648892
1048,Kaarla,59.36705,24.75705
1049,Raudalu,59.36267038,24.76415393
1050,Energia,59.39714312,24.71032699
1051,Energia,59.396625,24.70985747
139019,Kalmetu kooli põik,58.391693,25.837705
1052,Tuisu,59.40027658,24.71106103
1053,Järve,59.39997731,24.72802519
1054,Virve,59.39767196,24.7260915
1055,Ööbiku,59.41533975,24.73233485
1056,Koolimaja,59.41846795,24.72181605
1057,Hauka,59.42175155,24.72461577
1058,Kotka,59.42106399,24.72964019
1059,Kotka,59.42038086,24.72980176
1060,Nõmme tee,59.41149113,24.71557459
1061,Räägu,59.41495694,24.7187303
1062,Västriku,59.40909755,24.72482196
1063,Tondi,59.41049714,24.73145521
1064,Tondi,59.41098611,24.73231095
1065,Ööbiku,59.41461164,24.73251299
1066,Tuisu,59.40139837,24.71111956
1067,Tüve,59.40578,24.71008
1068,Marsi,59.40549932,24.71800222
1069,Marsi,59.40496463,24.71646031
1070,Nõmme tee,59.41096775,24.71607432
1071,Västriku,59.40886224,24.72516914
1072,Västriku,59.40804824,24.72464344
1073,Västriku,59.40801149,24.72398125
1074,Sõjakooli,59.40234125,24.71849599
1075,Sõjakooli,59.40249178,24.71723156
1076,Tallinn-Väike,59.41494724,24.73991717
1077,Tallinn-Väike,59.41341192,24.73676678
1080,Kalev,59.40981744,24.73606109
1082,Hallivanamehe,59.4060814,24.73291021
1083,Hallivanamehe,59.40563732,24.73205555
1084,Tondi,59.41116053,24.73404407
138867,Viimsi Gümnaasium perspektiivne,59.51966555,24.84322071
1086,Tallinn-Väike,59.41443615,24.73942995
1087,Tallinn-Väike,59.415443,24.73955694
1088,Tallinn-Väike,59.4141927,24.73840606
1089,Tallinn-Väike,59.41334634,24.74838867
1090,Auru,59.41277502,24.75254883
1091,Luite,59.41486061,24.75516717
1092,Tedre,59.41931803,24.71242919
1093,Koolimaja,59.41743245,24.72075502
1094,Tüve,59.40519,24.70927
23660,Ala,58.01180407,25.69568104
1096,Vilja,59.41259192,24.70873059
1097,Linnu tee,59.41334874,24.70821795
1098,Linnu tee,59.41458958,24.70867294
1099,Nõmme tee,59.41137083,24.71458591
1100,Nõmme tee,59.41042006,24.71444278
1101,Räägu,59.41422525,24.7179224
1102,Tedre,59.41978089,24.71315662
1103,Tihase,59.42272214,24.71538913
1105,Koskla,59.42458753,24.71736603
1106,Koskla,59.42576028,24.7179544
1107,Hauka,59.42071158,24.72355555
1108,Lilleküla jaam,59.42427831,24.72465283
1109,Lilleküla jaam,59.42391637,24.72517365
1110,Pirni,59.42929151,24.69813761
1111,Pirni,59.42935462,24.69977749
1112,Välja,59.42528165,24.70099666
1113,Välja,59.42535431,24.7008396
1114,Hipodroom,59.42830348,24.70916434
1115,Hipodroom,59.4283744,24.70347496
1116,Marja,59.42222654,24.69818598
1117,Aiandi,59.41481203,24.69132341
1118,Löwenruh,59.41761728,24.6938812
1119,Laki,59.41684735,24.67972256
1120,Aiandi,59.41440958,24.68932518
1121,Aiandi,59.41460065,24.6888359
1122,Forelli,59.42009531,24.68350488
1123,Löwenruh,59.41785954,24.69390374
1124,Forelli,59.42035506,24.68361576
1125,Marja,59.42121815,24.69705564
1126,Humala,59.429528,24.69245142
1127,Humala,59.42986548,24.69143633
1128,Looga,59.42778165,24.67261301
1129,Mustjõe,59.42868154,24.68091156
1130,Looga,59.42821777,24.67334396
1131,Mustjõe,59.42893017,24.6797008
1132,Hipodroom,59.42894707,24.70716913
1133,Hipodroom,59.4298489,24.70639491
1134,Mooni,59.4277313,24.71371563
1135,Taksopark,59.42748907,24.7219207
1136,Taksopark,59.42767446,24.71921138
1137,Taksopark,59.42798312,24.72022213
1138,Lille,59.43125724,24.7124149
1139,Lille,59.43211261,24.71359569
1140,Ristiku,59.43334654,24.7194376
1141,Ristiku,59.43378646,24.72106804
1142,Ülase,59.43061549,24.71818084
1143,Ülase,59.43087569,24.71820393
1144,Sepa,59.46045172,24.67006907
1145,Sepa,59.45952995,24.67215942
1146,Sepa,59.45979174,24.67187249
1147,Kopli,59.46167155,24.66672456
1149,Kopli,59.46116418,24.66764934
1150,Kopli,59.46126865,24.66917465
1151,Kopli,59.46123694,24.66923245
1152,Marati,59.45731243,24.67660241
1153,Sirbi,59.4546269,24.68211986
1155,Sirbi,59.45475256,24.68212237
1159,Lahesuu,59.45589304,24.69916198
138868,Lennujaam,59.41842927,24.79845375
1160,Lahesuu,59.45615202,24.69941415
1161,Paljassaare,59.46004439,24.70344413
1162,Paljassaare,59.45993178,24.70435883
1163,Paljassaare põik,59.46496622,24.6995782
1164,Madala,59.4493017,24.69793292
1165,Lõime,59.45196161,24.6940027
1167,Niidi,59.44941259,24.69902822
1168,Randla,59.44856307,24.69160661
1169,Maleva,59.45466784,24.68977307
1170,Lõime,59.45235202,24.69316435
1171,Madala,59.44932142,24.69759836
1172,Kari,59.44877165,24.69631783
1173,Pelguranna,59.44684242,24.69105945
1174,Kari,59.44811483,24.69660413
1175,Vihuri,59.44395081,24.69468493
1176,Puhangu,59.44611617,24.69940035
1177,Supelranna,59.44410191,24.68813084
1178,Niidi,59.44953619,24.6994186
1179,Sitsi,59.45308862,24.70322922
1180,Sitsi,59.45313444,24.70305385
1182,Angerja,59.45005324,24.71430882
1183,Angerja,59.45005541,24.70975484
1184,Angerja,59.45032179,24.70946397
1187,Tööstuse,59.45377874,24.70511241
